YYMMDD,STN,TA_AVG,TA_MAX,TA_MIN,HM_AVG,RN_DAY,DATE
20200320,140,9.4,14.6,1158,52.0,-9.0,2020-03-20
20200320,143,12.0,18.6,1653,38.6,-9.0,2020-03-20
20200320,146,9.7,15.9,1436,44.0,-9.0,2020-03-20
20200320,152,11.6,17.8,1407,31.0,-9.0,2020-03-20
20200320,155,9.7,15.0,1229,37.3,-9.0,2020-03-20
20200320,156,10.6,16.9,1318,32.6,-9.0,2020-03-20
20200320,159,10.4,14.8,1410,38.8,-9.0,2020-03-20
20200320,162,10.0,13.9,1354,49.3,-9.0,2020-03-20
20200320,165,8.9,12.7,1603,52.0,-9.0,2020-03-20
20200320,168,10.0,13.1,1530,43.8,-9.0,2020-03-20
20200320,169,10.5,16.0,1044,60.9,-9.0,2020-03-20
20200320,170,10.7,15.1,1217,46.0,-9.0,2020-03-20
20200320,172,9.3,15.6,1337,49.1,-9.0,2020-03-20
20200320,174,8.6,16.6,1547,40.0,-9.0,2020-03-20
20200320,177,9.4,13.8,1156,48.8,-9.0,2020-03-20
20200320,184,12.0,16.0,1723,37.4,-9.0,2020-03-20
20200320,185,11.5,13.6,1356,52.0,-9.0,2020-03-20
20200320,188,10.3,16.0,1543,46.3,-9.0,2020-03-20
20200320,189,11.3,14.5,1313,46.3,-9.0,2020-03-20
20200320,192,10.6,16.4,1336,36.6,-9.0,2020-03-20
20200320,201,8.1,11.9,1602,55.0,-9.0,2020-03-20
20200320,202,8.5,15.6,1412,44.9,-9.0,2020-03-20
20200320,203,8.3,16.5,1445,49.3,-9.0,2020-03-20
20200320,211,7.6,13.8,1433,34.8,-9.0,2020-03-20
20200320,212,8.6,16.0,1502,38.9,-9.0,2020-03-20
20200320,216,5.9,12.1,1432,33.9,-9.0,2020-03-20
20200320,217,8.3,14.5,1414,41.4,-9.0,2020-03-20
20200320,221,7.0,14.4,1547,44.4,-9.0,2020-03-20
20200320,226,6.9,15.2,1411,52.9,-9.0,2020-03-20
20200320,232,7.9,15.9,1408,48.1,-9.0,2020-03-20
20200320,235,8.5,11.8,1135,62.4,-9.0,2020-03-20
20200320,236,7.4,15.2,1304,55.1,-9.0,2020-03-20
20200320,238,7.8,15.2,1443,47.5,-9.0,2020-03-20
20200320,239,9.1,16.3,1359,39.0,-9.0,2020-03-20
20200320,243,9.7,15.6,1320,49.9,-9.0,2020-03-20
20200320,244,7.8,15.7,1512,49.0,-9.0,2020-03-20
20200320,245,9.4,15.3,1318,41.8,-9.0,2020-03-20
20200320,247,8.1,16.5,1549,48.4,-9.0,2020-03-20
20200320,248,8.2,14.1,1535,38.6,-9.0,2020-03-20
20200320,251,9.7,15.6,1314,37.3,-9.0,2020-03-20
20200320,252,9.9,15.1,1315,48.0,-9.0,2020-03-20
20200320,253,10.3,16.8,1341,38.9,-9.0,2020-03-20
20200320,254,8.5,15.8,1457,42.6,-9.0,2020-03-20
20200320,255,10.6,16.9,1427,40.9,-9.0,2020-03-20
20200320,257,10.7,17.4,1442,39.6,-9.0,2020-03-20
20200320,258,9.5,16.1,1250,45.1,-9.0,2020-03-20
20200320,259,9.3,16.5,1406,45.8,-9.0,2020-03-20
20200320,260,8.9,16.1,1332,44.6,-9.0,2020-03-20
20200320,261,8.0,14.6,1257,55.6,-9.0,2020-03-20
20200320,262,8.6,14.3,1455,42.9,-9.0,2020-03-20
20200320,263,10.9,17.4,1554,36.0,-9.0,2020-03-20
20200320,264,10.3,16.6,1547,31.8,-9.0,2020-03-20
20200320,266,10.7,17.2,1502,33.3,-9.0,2020-03-20
20200320,268,9.7,14.3,1541,51.6,-9.0,2020-03-20
20200320,271,8.2,14.8,1516,39.3,-9.0,2020-03-20
20200320,272,9.4,15.6,1512,35.5,-9.0,2020-03-20
20200320,273,9.3,16.1,1536,35.3,-9.0,2020-03-20
20200320,276,8.2,16.1,1519,45.4,-9.0,2020-03-20
20200320,277,11.3,17.4,1430,30.3,-9.0,2020-03-20
20200320,278,8.0,17.2,1551,45.4,-9.0,2020-03-20
20200320,279,10.8,18.1,1452,33.5,-9.0,2020-03-20
20200320,281,11.2,18.0,1519,33.9,-9.0,2020-03-20
20200320,283,11.7,18.8,1610,33.1,-9.0,2020-03-20
20200320,284,9.6,17.8,1506,33.9,-9.0,2020-03-20
20200320,285,10.0,18.1,1527,44.9,-9.0,2020-03-20
20200320,288,10.1,17.5,1540,34.1,-9.0,2020-03-20
20200320,289,10.2,17.3,1530,36.6,-9.0,2020-03-20
20200320,294,10.7,14.0,1413,39.9,-9.0,2020-03-20
20200320,295,11.1,16.6,1345,36.0,-9.0,2020-03-20
20200321,90,12.2,17.5,1318,57.1,3.8,2020-03-21
20200321,93,11.2,18.9,1545,56.4,0.0,2020-03-21
20200321,95,11.7,18.0,1540,64.1,2.3,2020-03-21
20200321,98,12.2,19.7,1534,62.8,0.0,2020-03-21
20200321,99,11.3,17.1,1603,70.5,-9.0,2020-03-21
20200321,100,9.0,16.3,1535,61.3,4.2,2020-03-21
20200321,101,11.8,19.5,1603,56.1,0.1,2020-03-21
20200321,102,8.9,13.1,1445,79.5,-9.0,2020-03-21
20200321,104,12.2,16.1,1235,58.6,5.7,2020-03-21
20200321,105,14.0,21.0,1235,55.1,4.9,2020-03-21
20200321,106,12.6,16.2,1421,57.0,0.7,2020-03-21
20200321,108,12.8,19.5,1538,56.5,-9.0,2020-03-21
20200321,112,10.7,15.2,1450,72.1,-9.0,2020-03-21
20200321,114,12.2,20.4,1609,46.6,0.0,2020-03-21
20200321,115,12.8,16.5,1416,54.9,0.1,2020-03-21
20200321,119,11.8,20.4,1550,75.5,-9.0,2020-03-21
20200321,121,12.4,20.8,1644,47.9,0.0,2020-03-21
20200321,127,12.5,22.0,1620,54.5,-9.0,2020-03-21
20200321,129,11.6,16.8,1430,72.5,-9.0,2020-03-21
20200321,130,14.3,24.4,1442,48.4,-9.0,2020-03-21
20200321,131,14.0,22.5,1520,48.8,-9.0,2020-03-21
20200321,133,14.6,23.1,1522,55.4,-9.0,2020-03-21
20200321,135,14.7,23.4,1532,38.8,-9.0,2020-03-21
20200321,136,12.7,22.9,1542,45.8,-9.0,2020-03-21
20200321,137,14.8,25.2,1532,47.4,-9.0,2020-03-21
20200321,138,16.8,24.1,1534,40.0,-9.0,2020-03-21
20200321,140,13.1,19.1,1353,64.9,-9.0,2020-03-21
20200321,143,15.0,25.4,1550,54.1,-9.0,2020-03-21
20200321,146,15.0,23.7,1545,50.8,-9.0,2020-03-21
20200321,152,15.5,23.6,1501,44.9,-9.0,2020-03-21
20200321,155,13.1,18.9,1410,55.3,-9.0,2020-03-21
20200321,156,14.2,23.3,1430,57.5,-9.0,2020-03-21
20200321,159,13.7,17.9,1328,64.3,-9.0,2020-03-21
20200321,162,13.7,17.9,1531,72.6,-9.0,2020-03-21
20200321,165,13.2,19.3,1401,76.1,-9.0,2020-03-21
20200321,168,12.9,17.6,1518,71.4,-9.0,2020-03-21
20200321,169,12.6,16.2,1344,82.0,-9.0,2020-03-21
20200321,170,15.4,20.7,1216,71.3,-9.0,2020-03-21
20200321,172,15.4,22.2,1410,60.0,-9.0,2020-03-21
20200321,174,10.7,22.2,1245,67.4,-9.0,2020-03-21
20200321,177,12.8,19.1,1348,67.5,-9.0,2020-03-21
20200321,184,17.4,22.8,1153,45.0,-9.0,2020-03-21
20200321,185,15.3,17.7,1334,83.1,-9.0,2020-03-21
20200321,188,15.9,20.4,1204,63.4,-9.0,2020-03-21
20200321,189,16.1,18.5,2348,78.4,-9.0,2020-03-21
20200321,192,12.3,20.8,1510,62.3,-9.0,2020-03-21
20200321,201,10.8,16.8,1456,74.3,0.5,2020-03-21
20200321,202,11.6,19.4,1715,58.0,-9.0,2020-03-21
20200321,203,11.7,21.7,1540,60.3,-9.0,2020-03-21
20200321,211,11.6,18.5,1528,46.1,1.5,2020-03-21
20200321,212,10.9,19.8,1520,59.5,1.0,2020-03-21
20200321,216,12.9,18.5,1355,38.5,0.0,2020-03-21
20200321,217,12.3,19.5,1409,59.3,1.5,2020-03-21
20200321,221,11.7,20.1,1559,53.6,-9.0,2020-03-21
20200321,226,11.7,22.2,1532,60.1,-9.0,2020-03-21
20200321,232,11.9,22.2,1504,62.6,-9.0,2020-03-21
20200321,235,12.6,17.3,1442,68.8,-9.0,2020-03-21
20200321,236,11.5,20.9,1410,69.9,-9.0,2020-03-21
20200321,238,13.9,23.9,1532,52.8,-9.0,2020-03-21
20200321,239,13.2,21.9,1521,52.4,-9.0,2020-03-21
20200321,243,15.4,23.3,1543,60.6,-9.0,2020-03-21
20200321,244,12.4,23.0,1458,59.5,-9.0,2020-03-21
20200321,245,15.8,24.3,1555,53.4,-9.0,2020-03-21
20200321,247,12.6,24.2,1529,58.5,-9.0,2020-03-21
20200321,248,14.6,20.9,1536,49.1,-9.0,2020-03-21
20200321,251,15.5,23.9,1509,53.4,-9.0,2020-03-21
20200321,252,14.5,20.8,1335,68.1,-9.0,2020-03-21
20200321,253,14.1,21.0,1444,53.1,-9.0,2020-03-21
20200321,254,12.2,22.8,1549,63.5,-9.0,2020-03-21
20200321,255,14.6,21.2,1523,55.4,-9.0,2020-03-21
20200321,257,13.2,20.1,1449,62.0,-9.0,2020-03-21
20200321,258,11.4,20.8,1534,75.1,-9.0,2020-03-21
20200321,259,12.1,19.5,1424,75.8,-9.0,2020-03-21
20200321,260,11.7,22.4,1511,73.1,-9.0,2020-03-21
20200321,261,13.5,20.0,1345,77.9,-9.0,2020-03-21
20200321,262,12.4,20.2,1451,73.3,-9.0,2020-03-21
20200321,263,13.4,23.5,1513,56.8,-9.0,2020-03-21
20200321,264,15.2,24.5,1537,44.3,-9.0,2020-03-21
20200321,266,13.8,21.5,1431,55.5,-9.0,2020-03-21
20200321,268,15.0,19.3,1204,73.6,-9.0,2020-03-21
20200321,271,11.1,20.3,1609,54.9,-9.0,2020-03-21
20200321,272,14.2,22.7,1533,42.5,-9.0,2020-03-21
20200321,273,15.2,23.4,1502,43.3,-9.0,2020-03-21
20200321,276,11.5,22.3,1613,58.1,-9.0,2020-03-21
20200321,277,15.2,23.2,1540,43.8,-9.0,2020-03-21
20200321,278,10.7,23.2,1531,56.4,-9.0,2020-03-21
20200321,279,13.5,23.7,1604,54.9,-9.0,2020-03-21
20200321,281,13.9,23.1,1644,48.6,-9.0,2020-03-21
20200321,283,14.9,24.4,1548,47.6,-9.0,2020-03-21
20200321,284,14.7,23.4,1512,46.4,-9.0,2020-03-21
20200321,285,12.8,23.3,1523,62.6,-9.0,2020-03-21
20200321,288,12.0,22.5,1441,55.1,-9.0,2020-03-21
20200321,289,12.2,22.4,1452,58.8,-9.0,2020-03-21
20200321,294,13.9,18.3,1338,69.8,-9.0,2020-03-21
20200321,295,14.1,21.2,1533,62.5,-9.0,2020-03-21
20200322,90,9.5,13.0,1344,47.3,-9.0,2020-03-22
20200322,93,10.5,17.8,1411,43.6,-9.0,2020-03-22
20200322,95,8.4,16.1,1343,57.1,-9.0,2020-03-22
20200322,98,10.4,18.1,1330,46.5,-9.0,2020-03-22
20200322,99,9.4,16.7,1436,46.8,-9.0,2020-03-22
20200322,100,4.3,8.9,1304,77.5,0.0,2020-03-22
20200322,101,11.5,18.9,1533,44.3,-9.0,2020-03-22
20200322,102,7.9,10.7,1436,55.0,-9.0,2020-03-22
20200322,104,8.6,11.9,1255,58.5,-9.0,2020-03-22
20200322,105,9.8,13.1,1243,60.5,-9.0,2020-03-22
20200322,106,8.9,11.8,1255,60.9,0.1,2020-03-22
20200322,108,11.0,16.5,1402,37.5,-9.0,2020-03-22
20200322,112,9.9,15.0,1445,44.3,-9.0,2020-03-22
20200322,114,12.8,18.7,1410,42.5,-9.0,2020-03-22
20200322,115,8.4,13.7,250,60.3,-9.0,2020-03-22
20200322,119,10.9,17.2,1343,61.9,-9.0,2020-03-22
20200322,121,13.5,20.7,1118,43.9,-9.0,2020-03-22
20200322,127,12.2,19.0,1431,52.4,-9.0,2020-03-22
20200322,129,9.6,15.4,1233,53.1,-9.0,2020-03-22
20200322,130,9.0,12.4,28,62.8,-9.0,2020-03-22
20200322,131,12.7,18.9,1357,48.0,-9.0,2020-03-22
20200322,133,13.2,19.9,1457,47.4,-9.0,2020-03-22
20200322,135,13.1,19.0,1434,40.5,-9.0,2020-03-22
20200322,136,12.8,20.5,1501,52.9,-9.0,2020-03-22
20200322,137,14.7,22.0,1406,43.0,-9.0,2020-03-22
20200322,138,11.7,17.8,7,71.3,-9.0,2020-03-22
20200322,140,11.0,17.1,1524,64.5,-9.0,2020-03-22
20200322,143,14.1,21.7,1338,62.4,-9.0,2020-03-22
20200322,146,13.4,21.1,1400,54.1,-9.0,2020-03-22
20200322,152,13.1,16.7,152,63.4,-9.0,2020-03-22
20200322,155,13.0,19.8,1150,70.3,-9.0,2020-03-22
20200322,156,14.6,21.9,1345,48.4,-9.0,2020-03-22
20200322,159,14.1,17.5,1218,67.5,-9.0,2020-03-22
20200322,162,14.1,19.4,1141,79.4,-9.0,2020-03-22
20200322,165,10.1,13.8,1311,73.0,0.6,2020-03-22
20200322,168,14.4,19.4,1241,70.8,-9.0,2020-03-22
20200322,169,9.4,12.7,221,73.3,-9.0,2020-03-22
20200322,170,14.9,21.6,1407,59.6,-9.0,2020-03-22
20200322,172,11.1,18.7,1202,64.4,-9.0,2020-03-22
20200322,174,14.4,22.7,1538,51.6,-9.0,2020-03-22
20200322,177,10.7,17.1,1311,49.3,-9.0,2020-03-22
20200322,184,14.4,18.5,12,71.3,1.0,2020-03-22
20200322,185,13.3,17.2,55,83.3,0.0,2020-03-22
20200322,188,15.4,21.1,1344,68.3,-9.0,2020-03-22
20200322,189,17.3,19.9,1349,99.0,-9.0,2020-03-22
20200322,192,13.6,22.2,1416,75.1,-9.0,2020-03-22
20200322,201,10.5,16.1,1500,32.1,-9.0,2020-03-22
20200322,202,12.6,18.1,1403,44.9,-9.0,2020-03-22
20200322,203,12.5,19.4,1316,46.9,-9.0,2020-03-22
20200322,211,9.7,17.2,1528,49.3,-9.0,2020-03-22
20200322,212,11.7,18.8,1536,49.0,-9.0,2020-03-22
20200322,216,6.2,14.1,2,70.3,0.0,2020-03-22
20200322,217,11.6,18.2,1441,54.6,-9.0,2020-03-22
20200322,221,11.5,18.6,1334,50.4,-9.0,2020-03-22
20200322,226,11.7,19.1,1317,52.0,-9.0,2020-03-22
20200322,232,11.3,17.6,1333,56.5,-9.0,2020-03-22
20200322,235,10.0,16.5,1345,58.6,-9.0,2020-03-22
20200322,236,12.0,19.7,1346,52.4,-9.0,2020-03-22
20200322,238,12.9,19.6,1431,46.1,-9.0,2020-03-22
20200322,239,12.2,19.0,1422,44.5,-9.0,2020-03-22
20200322,243,10.6,15.6,1347,70.4,-9.0,2020-03-22
20200322,244,11.7,19.4,1421,60.0,-9.0,2020-03-22
20200322,245,11.1,17.5,1316,61.0,-9.0,2020-03-22
20200322,247,13.4,21.9,1427,55.5,-9.0,2020-03-22
20200322,248,12.2,19.6,1508,53.1,-9.0,2020-03-22
20200322,251,11.5,18.1,1448,54.0,-9.0,2020-03-22
20200322,252,10.6,15.9,1214,70.3,-9.0,2020-03-22
20200322,253,14.1,20.5,1243,67.6,-9.0,2020-03-22
20200322,254,13.6,20.1,1253,49.4,-9.0,2020-03-22
20200322,255,15.2,22.2,1315,69.5,-9.0,2020-03-22
20200322,257,14.3,21.4,1414,68.3,-9.0,2020-03-22
20200322,258,15.1,22.4,1527,61.5,-9.0,2020-03-22
20200322,259,14.6,21.9,1416,53.6,-9.0,2020-03-22
20200322,260,15.0,22.6,1417,53.1,-9.0,2020-03-22
20200322,261,12.5,19.7,1244,62.5,-9.0,2020-03-22
20200322,262,13.7,22.1,1350,67.4,-9.0,2020-03-22
20200322,263,14.1,23.6,1529,66.0,-9.0,2020-03-22
20200322,264,15.9,23.3,1339,40.5,-9.0,2020-03-22
20200322,266,15.4,22.5,1403,60.4,-9.0,2020-03-22
20200322,268,11.5,15.7,1,70.6,-9.0,2020-03-22
20200322,271,10.8,18.1,1449,62.3,-9.0,2020-03-22
20200322,272,13.3,19.7,1412,48.1,-9.0,2020-03-22
20200322,273,13.8,19.9,1441,41.4,-9.0,2020-03-22
20200322,276,11.0,18.4,1145,72.0,-9.0,2020-03-22
20200322,277,10.1,14.0,1027,64.4,-9.0,2020-03-22
20200322,278,12.5,21.3,1435,58.3,-9.0,2020-03-22
20200322,279,15.4,22.1,1505,43.3,-9.0,2020-03-22
20200322,281,12.0,16.9,1320,63.5,-9.0,2020-03-22
20200322,283,13.0,20.5,14,61.3,-9.0,2020-03-22
20200322,284,14.9,23.0,1527,40.6,-9.0,2020-03-22
20200322,285,14.1,23.3,1547,69.8,-9.0,2020-03-22
20200322,288,13.9,22.9,1449,60.9,-9.0,2020-03-22
20200322,289,15.1,22.8,1431,51.1,-9.0,2020-03-22
20200322,294,14.5,17.9,1041,72.5,-9.0,2020-03-22
20200322,295,15.1,21.2,1403,72.4,-9.0,2020-03-22
20200323,90,8.5,12.9,959,51.8,-9.0,2020-03-23
20200323,93,8.2,17.6,1350,43.0,-9.0,2020-03-23
20200323,95,7.4,16.1,1433,50.9,-9.0,2020-03-23
20200323,98,9.5,18.8,1546,46.4,-9.0,2020-03-23
20200323,99,7.9,17.5,1420,55.1,-9.0,2020-03-23
20200323,100,2.3,11.2,1234,67.4,-9.0,2020-03-23
20200323,101,9.0,18.3,1552,45.3,-9.0,2020-03-23
20200323,102,8.0,10.0,1108,72.4,-9.0,2020-03-23
20200323,104,8.3,12.9,1032,47.6,-9.0,2020-03-23
20200323,105,8.9,14.2,1138,50.6,-9.0,2020-03-23
20200323,106,7.8,12.6,1021,57.5,-9.0,2020-03-23
20200323,108,10.6,17.0,1507,37.9,-9.0,2020-03-23
20200323,112,9.5,13.1,1301,54.9,-9.0,2020-03-23
20200323,114,10.2,17.3,1606,35.6,-9.0,2020-03-23
20200323,115,7.6,12.3,1112,60.6,-9.0,2020-03-23
20200323,119,9.3,16.7,1456,68.6,-9.0,2020-03-23
20200323,121,9.3,16.6,1454,42.1,-9.0,2020-03-23
20200323,127,9.2,17.6,1453,45.8,-9.0,2020-03-23
20200323,129,8.0,16.4,1337,59.9,-9.0,2020-03-23
20200323,130,8.5,15.9,1029,55.6,-9.0,2020-03-23
20200323,131,11.4,18.8,1414,40.5,-9.0,2020-03-23
20200323,133,10.2,18.2,1527,52.3,-9.0,2020-03-23
20200323,135,10.4,16.2,1546,35.3,-9.0,2020-03-23
20200323,136,8.8,17.8,1513,52.9,-9.0,2020-03-23
20200323,137,11.7,18.4,1430,38.6,-9.0,2020-03-23
20200323,138,12.2,20.6,1256,50.8,-9.0,2020-03-23
20200323,140,8.4,13.3,1216,68.0,-9.0,2020-03-23
20200323,143,11.5,20.1,1524,56.9,-9.0,2020-03-23
20200323,146,9.3,16.0,1312,60.4,-9.0,2020-03-23
20200323,152,12.0,19.3,1533,47.4,-9.0,2020-03-23
20200323,155,13.2,18.6,1321,29.3,-9.0,2020-03-23
20200323,156,10.8,18.6,1431,46.0,-9.0,2020-03-23
20200323,159,12.6,17.1,1523,46.0,-9.0,2020-03-23
20200323,162,13.0,18.2,1759,47.9,-9.0,2020-03-23
20200323,165,8.6,13.6,1435,63.5,-9.0,2020-03-23
20200323,168,12.9,18.8,1437,39.4,-9.0,2020-03-23
20200323,169,9.9,15.5,1253,69.4,-9.0,2020-03-23
20200323,170,11.8,17.5,1522,45.4,-9.0,2020-03-23
20200323,172,7.8,15.6,1242,69.8,-9.0,2020-03-23
20200323,174,10.9,17.4,1338,39.0,-9.0,2020-03-23
20200323,177,8.7,15.9,1456,61.0,-9.0,2020-03-23
20200323,184,12.7,16.3,1321,51.6,-9.0,2020-03-23
20200323,185,11.8,14.5,1428,61.5,-9.0,2020-03-23
20200323,188,13.3,18.9,1204,36.3,-9.0,2020-03-23
20200323,189,15.4,18.8,1033,59.8,-9.0,2020-03-23
20200323,192,11.6,20.3,1506,46.6,-9.0,2020-03-23
20200323,201,9.7,15.1,1452,52.8,-9.0,2020-03-23
20200323,202,10.5,17.7,1432,44.4,-9.0,2020-03-23
20200323,203,10.9,18.7,1532,44.3,-9.0,2020-03-23
20200323,211,6.9,16.9,1519,49.5,-9.0,2020-03-23
20200323,212,8.9,18.2,1455,43.4,-9.0,2020-03-23
20200323,216,3.8,13.3,1344,60.3,-9.0,2020-03-23
20200323,217,6.4,16.0,1553,62.4,-9.0,2020-03-23
20200323,221,8.3,16.3,1441,47.0,-9.0,2020-03-23
20200323,226,8.1,18.4,1540,56.5,-9.0,2020-03-23
20200323,232,9.2,17.6,1444,53.6,-9.0,2020-03-23
20200323,235,7.3,12.8,1227,70.1,-9.0,2020-03-23
20200323,236,8.1,16.8,1309,62.3,-9.0,2020-03-23
20200323,238,8.4,17.3,1546,55.5,-9.0,2020-03-23
20200323,239,10.2,18.4,1517,43.8,-9.0,2020-03-23
20200323,243,8.3,15.2,1215,73.4,-9.0,2020-03-23
20200323,244,7.6,15.9,1454,61.0,-9.0,2020-03-23
20200323,245,7.9,15.8,1326,62.6,-9.0,2020-03-23
20200323,247,8.9,17.6,1545,55.1,-9.0,2020-03-23
20200323,248,6.5,14.9,1156,57.0,-9.0,2020-03-23
20200323,251,7.6,15.8,1306,62.9,-9.0,2020-03-23
20200323,252,7.7,15.8,1243,69.6,-9.0,2020-03-23
20200323,253,13.0,20.3,1448,43.8,-9.0,2020-03-23
20200323,254,8.8,17.2,1518,53.3,-9.0,2020-03-23
20200323,255,13.8,20.6,1407,42.0,-9.0,2020-03-23
20200323,257,12.2,20.6,1357,52.4,-9.0,2020-03-23
20200323,258,11.6,17.7,1234,45.4,-9.0,2020-03-23
20200323,259,9.7,17.1,1429,52.0,-9.0,2020-03-23
20200323,260,9.6,16.9,1517,51.5,-9.0,2020-03-23
20200323,261,8.4,16.7,1458,59.8,-9.0,2020-03-23
20200323,262,10.5,17.2,1329,43.0,-9.0,2020-03-23
20200323,263,11.6,21.3,1550,48.4,-9.0,2020-03-23
20200323,264,10.5,18.3,1221,39.3,-9.0,2020-03-23
20200323,266,13.3,19.9,1447,28.9,-9.0,2020-03-23
20200323,268,9.3,16.2,1436,62.1,-9.0,2020-03-23
20200323,271,6.5,16.4,1444,62.8,-9.0,2020-03-23
20200323,272,8.1,16.5,1521,56.1,-9.0,2020-03-23
20200323,273,10.4,17.9,1537,37.4,-9.0,2020-03-23
20200323,276,6.9,17.7,1515,69.3,-9.0,2020-03-23
20200323,277,9.3,18.4,1322,56.9,-9.0,2020-03-23
20200323,278,8.9,19.3,1457,57.3,-9.0,2020-03-23
20200323,279,12.4,19.7,1433,36.1,-9.0,2020-03-23
20200323,281,9.5,19.1,1411,55.5,-9.0,2020-03-23
20200323,283,10.4,19.4,1534,54.0,-9.0,2020-03-23
20200323,284,10.3,18.5,1423,37.4,-9.0,2020-03-23
20200323,285,11.7,20.8,1459,50.0,-9.0,2020-03-23
20200323,288,12.2,21.0,1508,42.8,-9.0,2020-03-23
20200323,289,11.6,18.8,1236,36.5,-9.0,2020-03-23
20200323,294,12.3,17.6,1225,47.4,-9.0,2020-03-23
20200323,295,13.3,20.3,1454,40.8,-9.0,2020-03-23
20200324,90,8.3,13.3,1211,65.4,-9.0,2020-03-24
20200324,93,8.4,18.1,1551,47.0,-9.0,2020-03-24
20200324,95,8.7,17.5,1551,47.4,-9.0,2020-03-24
20200324,98,10.1,19.5,1529,44.8,-9.0,2020-03-24
20200324,99,8.8,18.1,1533,52.3,-9.0,2020-03-24
20200324,100,1.8,9.4,1228,79.5,-9.0,2020-03-24
20200324,101,9.3,19.1,1635,45.4,-9.0,2020-03-24
20200324,102,9.7,15.4,1522,64.3,-9.0,2020-03-24
20200324,104,7.5,12.6,1347,64.1,-9.0,2020-03-24
20200324,105,8.6,14.2,1418,61.1,-9.0,2020-03-24
20200324,106,7.9,12.7,1308,61.9,-9.0,2020-03-24
20200324,108,11.4,17.9,1444,35.0,-9.0,2020-03-24
20200324,112,10.4,15.7,1434,43.9,-9.0,2020-03-24
20200324,114,10.7,17.5,1516,38.6,-9.0,2020-03-24
20200324,115,6.5,10.2,1009,68.3,-9.0,2020-03-24
20200324,119,9.6,17.6,1414,67.8,-9.0,2020-03-24
20200324,121,9.4,18.6,1531,44.3,-9.0,2020-03-24
20200324,127,9.1,18.0,1612,49.6,-9.0,2020-03-24
20200324,129,8.8,18.0,1348,60.4,-9.0,2020-03-24
20200324,130,8.1,13.2,1232,64.1,-9.0,2020-03-24
20200324,131,11.8,18.8,1537,44.1,-9.0,2020-03-24
20200324,133,11.4,19.4,1536,53.0,-9.0,2020-03-24
20200324,135,9.0,17.8,1543,46.9,-9.0,2020-03-24
20200324,136,9.4,17.8,1644,50.0,-9.0,2020-03-24
20200324,137,10.2,18.6,1521,52.1,-9.0,2020-03-24
20200324,138,10.8,14.9,1359,57.9,-9.0,2020-03-24
20200324,140,8.5,17.1,1356,76.3,-9.0,2020-03-24
20200324,143,11.2,19.0,1511,59.0,-9.0,2020-03-24
20200324,146,10.2,19.1,1449,58.5,-9.0,2020-03-24
20200324,152,10.1,14.8,1233,57.4,-9.0,2020-03-24
20200324,155,10.6,16.0,1211,52.1,-9.0,2020-03-24
20200324,156,11.4,20.0,1623,55.9,-9.0,2020-03-24
20200324,159,11.5,15.3,1250,52.3,-9.0,2020-03-24
20200324,162,12.0,16.6,1229,59.8,-9.0,2020-03-24
20200324,165,9.0,14.6,1442,73.0,-9.0,2020-03-24
20200324,168,11.8,16.6,1437,58.1,-9.0,2020-03-24
20200324,169,9.4,13.9,1258,75.6,-9.0,2020-03-24
20200324,170,11.2,18.3,1408,59.8,-9.0,2020-03-24
20200324,172,7.8,17.7,1302,73.0,-9.0,2020-03-24
20200324,174,8.9,18.4,1357,64.1,-9.0,2020-03-24
20200324,177,9.1,18.1,1341,62.6,-9.0,2020-03-24
20200324,184,12.6,15.8,1557,62.8,-9.0,2020-03-24
20200324,185,11.7,14.8,1612,70.8,-9.0,2020-03-24
20200324,188,11.9,16.6,1404,62.9,-9.0,2020-03-24
20200324,189,13.6,16.8,1403,63.4,-9.0,2020-03-24
20200324,192,9.6,18.7,1456,56.8,-9.0,2020-03-24
20200324,201,9.3,15.8,1445,43.1,-9.0,2020-03-24
20200324,202,10.5,18.6,1521,49.3,-9.0,2020-03-24
20200324,203,10.4,18.8,1621,51.0,-9.0,2020-03-24
20200324,211,7.3,17.3,1501,54.3,-9.0,2020-03-24
20200324,212,9.2,19.0,1555,44.3,-9.0,2020-03-24
20200324,216,4.0,12.9,1343,63.9,-9.0,2020-03-24
20200324,217,7.0,18.0,1540,64.9,-9.0,2020-03-24
20200324,221,7.6,16.8,1550,51.0,-9.0,2020-03-24
20200324,226,8.4,17.9,1443,56.3,-9.0,2020-03-24
20200324,232,9.3,18.2,1533,54.1,-9.0,2020-03-24
20200324,235,8.0,14.1,1152,67.8,-9.0,2020-03-24
20200324,236,9.0,18.9,1605,70.4,-9.0,2020-03-24
20200324,238,9.0,18.9,1523,59.5,-9.0,2020-03-24
20200324,239,10.3,18.7,1446,54.5,-9.0,2020-03-24
20200324,243,8.8,17.8,1420,72.8,-9.0,2020-03-24
20200324,244,7.9,18.9,1528,65.0,-9.0,2020-03-24
20200324,245,9.3,18.2,1350,60.1,-9.0,2020-03-24
20200324,247,10.1,19.5,1548,58.1,-9.0,2020-03-24
20200324,248,7.3,17.9,1510,61.0,-9.0,2020-03-24
20200324,251,8.7,18.3,1457,63.4,-9.0,2020-03-24
20200324,252,7.4,17.0,1421,76.8,-9.0,2020-03-24
20200324,253,11.0,16.2,1223,52.6,-9.0,2020-03-24
20200324,254,9.2,19.7,1558,57.9,-9.0,2020-03-24
